CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
39147;35039147;MARTHA FIGUEIRA NETTO DA SILVA PROFESSORA                   ;CENTRO SUL;SAO PAULO;;2,18;1,72
39159;35039159;ROBERTO MANGE                                               ;SUL 3;SAO PAULO;;2,26;1,87
39172;35039172;ANA LUIZA FLORENCE BORGES PROFA                             ;SUL 3;SAO PAULO;;2,04;1,33
39184;35039184;ROBERTA MARIA LOPES CHAVES PROFESSORA                       ;GUARULHOS NORTE;GUARULHOS;4,51;;
39196;35039196;HORACIO QUAGLIO PROFESSOR                                   ;OSASCO;OSASCO;;2,20;1,69
39202;35039202;ZENAIDE FRANCO DE FARIA MELLO PROFA                         ;MOGI MIRIM;MOGI-GUACU;;2,65;2,44
39214;35039214;MAXIMO RIBEIRO NUNES PROFESSOR                              ;LESTE 5;SAO PAULO;5,02;;
39226;35039226;LUIZ LAZARO ZAMENHOF DR                                     ;NORTE 2;SAO PAULO;5,43;;
39238;35039238;LUCIO DE CARVALHO MARQUES PROFESSOR                         ;LESTE 1;SAO PAULO;4,54;;
39248;35039248;QUINTILIANO JOSE SITRANGULO PROF                            ;LESTE 4;SAO PAULO;2,61;2,12;1,49
39251;35039251;CARLOS HENRIQUE LIBERALLI PROFESSOR                         ;LESTE 3;SAO PAULO;5,12;2,07;1,23
39263;35039263;CHIBATA MIYAKOSHI                                           ;LESTE 4;SAO PAULO;;1,93;1,34
39275;35039275;HERMANO RIBEIRO DA SILVA                                    ;SUL 1;SAO PAULO;5,02;;
39287;35039287;AYRES NETO DOUTOR                                           ;SUL 1;SAO PAULO;;1,84;1,17
39299;35039299;IBRAHIM NOBRE                                               ;SUL 1;SAO PAULO;;2,80;2,32
39305;35039305;JOAO ERNESTO DE SOUZA CAMPOS PROFESSOR                      ;SUL 1;SAO PAULO;5,07;;
39317;35039317;FRANCISCO BRASILIENSE FUSCO DOUTOR                          ;SUL 1;SAO PAULO;4,31;2,63;2,24
39329;35039329;HOMERO SILVA                                                ;DIADEMA;DIADEMA;;1,85;1,65
39330;35039330;MARIA JOSE MARGATO BROCATTO PROFA                           ;AMERICANA;SANTA BARBARA D'OESTE;;3,66;2,21
39342;35039342;JOSE OSCAR ABREU SAMPAIO                                    ;NORTE 1;SAO PAULO;3,04;2,33;1,61
39354;35039354;VICTORIO AMERICO FONTANA PROF                               ;LESTE 4;SAO PAULO;4,35;;
39366;35039366;NELLO LORENZON                                              ;LESTE 1;SAO PAULO;;2,05;1,27
39378;35039378;MELVIN JONES                                                ;CENTRO SUL;SAO PAULO;4,52;;
39385;35039385;BENEDITO FERREIRA DE ALBUQUERQUE PROF                       ;SUL 3;SAO PAULO;5,47;2,30;1,20
39391;35039391;REGINA MIRANDA BRANT DE CARVALHO PROFA                      ;SUL 3;SAO PAULO;3,74;2,44;1,90
39408;35039408;ELYO FERREIRA DE CASTRO PROFESSOR                           ;SUL 2;SAO PAULO;4,89;;
39445;35039445;OZILDE ALBUQUERQUE PASSARELLA DR                            ;CAIEIRAS;MAIRIPORA;;2,92;2,54
39457;35039457;GERALDO BARBOSA DE ALMEIDA PROF                             ;JACAREI;ARUJA;;2,44;1,24
39469;35039469;SERAPHINA RENZI MARTELLO                                    ;GUARULHOS NORTE;GUARULHOS;3,71;;
39500;35039500;LIVIO MARCOS GUERCIA PROFESSOR                              ;DIADEMA;DIADEMA;5,39;;
39512;35039512;OLGA FONSECA PROFESSORA                                     ;DIADEMA;DIADEMA;5,64;;
39524;35039524;TRISTAO DE ATHAYDE                                          ;DIADEMA;DIADEMA;4,27;;
39536;35039536;JULIO PIGNATARI DOUTOR                                      ;SANTO ANDRE;SANTO ANDRE;3,82;;
39548;35039548;VLADIMIR HERZOG JORNALISTA                                  ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,81;2,25
39559;35039559;MARIO TROMBINI COMENDADOR                                   ;CARAGUATATUBA;CARAGUATATUBA;;2,33;2,14
39597;35039597;BENEDITA FREIRE DE MACEDO DONA                              ;JACAREI;JACAREI;4,35;2,57;2,29
39639;35039639;OLIVIA DO AMARAL SANTOS CANETTIERI PROFA                    ;JACAREI;JACAREI;;2,55;2,11
39640;35039640;FRANCISCO LOPES DE AZEVEDO PROFESSOR                        ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,03;3,06;2,15
39652;35039652;LAURA AUGUSTA DE CARVALHO ROSAS PROFA                       ;JACAREI;JACAREI;;2,54;
39664;35039664;JOSE MARCONDES DE MATTOS DOUTOR                             ;TAUBATE;TAUBATE;;2,62;1,77
39676;35039676;MALVINA LEITE E SILVA PROFESSORA                            ;TAUBATE;CACAPAVA;;2,18;1,74
39688;35039688;MARIA BENEDITA DE ALMEIDA BAIDA PROFA                       ;BOTUCATU;SAO MANUEL;;2,45;1,37
39697;35039697;MARIA APARECIDA JUSTO SALVADOR PROFA                        ;BOTUCATU;PRATANIA;;3,23;2,46
39718;35039718;ALBERTO PEREIRA PROFESSOR                                   ;ITARARE;ITABERA;;3,01;2,91
39731;35039731;CELIA VASQUES FERRARI DUCH PROFESSORA                       ;ITAPEVA;TAQUARIVAI;;;2,67
39743;35039743;HELADIO CORREA LAURINI MONSENHOR                            ;ITU;CABREUVA;;2,83;2,03
39755;35039755;MIRINHA TONELLO                                             ;ITU;SALTO;;2,55;1,49
39779;35039779;MARIA CANDIDA DE BARROS ARAUJO PROFESSORA                   ;SOROCABA;SOROCABA;4,16;;
39780;35039780;IZABEL RODRIGUES GALVAO PROFESSORA                          ;SOROCABA;SOROCABA;2,94;2,21;1,37
39809;35039809;WILSON PRESTES MIRAMONTES PROFESSOR                         ;VOTORANTIM;VOTORANTIM;;3,05;2,01
39810;35039810;DORTI ZAMBELLO CALIL PROFA                                  ;AMERICANA;NOVA ODESSA;;3,32;2,02
39822;35039822;HELOIZA THEREZINHA MURBACH LACAVA PROFA                     ;AMERICANA;SANTA BARBARA D'OESTE;;2,01;2,33
39834;35039834;SOLANGE MAURA ALBINO                                        ;SUMARE;SUMARE;;3,06;2,23
39846;35039846;ANTONIO ZANAGA PREFEITO                                     ;AMERICANA;AMERICANA;;3,38;2,42
39858;35039858;LIOMAR FREITAS CAMARA PROFESSORA                            ;SUMARE;HORTOLANDIA;;3,22;2,20
39861;35039861;YASUO SASAKI                                                ;SUMARE;HORTOLANDIA;3,58;3,66;2,32
39895;35039895;BENEDICTA DE SALLES PIMENTEL WUTKE PROFESSORA               ;CAMPINAS OESTE;CAMPINAS;3,62;2,73;2,17
39901;35039901;CARLOS ALBERTO GALHIEGO PROFESSOR                           ;CAMPINAS OESTE;CAMPINAS;;2,94;2,10
39913;35039913;JOSE NARCISO VIEIRA EHRENBERG PADRE                         ;SUMARE;PAULINIA;;2,88;2,35
39962;35039962;ADIB MIGUEL HADDAD                                          ;JUNDIAI;JUNDIAI;;2,79;1,80
39974;35039974;ALBINO MELO DE OLIVEIRA PROFESSOR                           ;JUNDIAI;JUNDIAI;;1,41;2,00
40034;35040034;JOSEPHINA DE CAMARGO NEVES PROFESSORA                       ;JABOTICABAL;GUARIBA;;;2,22
40162;35040162;MARIA EVANILDA GOMES PROFESSORA                             ;PRESIDENTE PRUDENTE;PIRAPOZINHO;;1,96;1,97
40186;35040186;AZARIAS RIBEIRO CEL                                         ;ASSIS;MARACAI;;3,91;3,03
40216;35040216;BIECIO DE BRITTO                                            ;OURINHOS;SANTA CRUZ DO RIO PARDO;;4,28;3,02
40265;35040265;SANTA RITA DE CASSIA                                        ;MIRACATU;MIRACATU;;2,37;2,54
40289;35040289;JOSE ERMIRIO DE MORAES SENADOR                              ;MIRACATU;JUQUIA;;2,47;2,12
40319;35040319;ALFREDO GOMES PROF                                          ;NORTE 2;SAO PAULO;5,07;;
40320;35040320;CASSIO CIAMPOLINI DEPUTADO                                  ;LESTE 1;SAO PAULO;4,66;;
40332;35040332;ARLINDO PINTO DA SILVA PROF                                 ;LESTE 2;SAO PAULO;6,32;2,86;0,95
40356;35040356;OCTAVIO DE ALMEIDA BUENO PROFESSOR                          ;ITARARE;ITAPORANGA;;2,29;2,10
40368;35040368;CONSTANTINO SIMOES DE LIMA PROFESSOR                        ;BRAGANCA PAULISTA;ATIBAIA;;2,72;1,65
40400;35040400;MARIA NEIVA ABDELMASSIH JUSTO PROFESSORAA                   ;CAMPINAS OESTE;VALINHOS;;4,50;3,37
40423;35040423;ANTONIO CARLOS COUTO DE BARROS DOUTOR                       ;CAMPINAS LESTE;CAMPINAS;2,79;;
40435;35040435;JOAO SAMPAIO DOUTOR                                         ;PIRACICABA;PIRACICABA;4,75;1,60;1,43
40459;35040459;JOAO GUIDOTTI                                               ;PIRACICABA;PIRACICABA;;2,65;2,53
40460;35040460;OSMAR BASTOS CONCEICAO PROFESSOR                            ;NORTE 1;SAO PAULO;5,23;;
40472;35040472;ORLANDO SILVA                                               ;LESTE 3;SAO PAULO;3,39;;
40496;35040496;TADAO SAKAI VEREADOR                                        ;MOGI DAS CRUZES;MOGI DAS CRUZES;3,12;2,74;1,73
40502;35040502;JOSE BARBOSA DE ARAUJO VEREADOR                             ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;1,42;1,19
40514;35040514;SEBASTIAO PEREIRA VIDAL                                     ;SUZANO;SUZANO;;2,50;2,31
40548;35040548;NESTOR DE CAMARGO PREFEITO                                  ;ITAPEVI;BARUERI;;;2,35
40551;35040551;LENIO VIEIRA DE MORAES PROFESSOR                            ;ITAPEVI;BARUERI;;;1,40
40587;35040587;LUIZ PEREIRA SOBRINHO PROFESSOR                             ;CARAPICUIBA;CARAPICUIBA;;2,16;1,76
40599;35040599;JOSE BENICIO DOS SANTOS                                     ;CARAPICUIBA;CARAPICUIBA;;2,73;
40605;35040605;JORGE JULIAN                                                ;CARAPICUIBA;CARAPICUIBA;;1,97;1,27
40617;35040617;DERVILLE ALLEGRETTI DEPUTADO                                ;CARAPICUIBA;CARAPICUIBA;;2,18;1,35
40629;35040629;MARIA MARQUES DE NORONHA PROFESSORA                         ;CARAPICUIBA;CARAPICUIBA;3,07;1,54;1,11
40654;35040654;MARIA NELIDA SAMPAIO DE MELLO DONA                          ;TABOAO DA SERRA;EMBU DAS ARTES;2,89;2,10;
40666;35040666;ROSANA SUELI FUNARI PROFESSORA                              ;TABOAO DA SERRA;EMBU DAS ARTES;;2,12;1,66
40678;35040678;RUBEM CARLOS LUDWIG GENERAL                                 ;TABOAO DA SERRA;EMBU DAS ARTES;;1,39;1,00
40685;35040685;EDUARDO VAZ DOUTOR                                          ;TABOAO DA SERRA;EMBU DAS ARTES;;1,89;1,41
40691;35040691;ISABEL LUCCI DE OLIVEIRA PROFESSORA                         ;TABOAO DA SERRA;EMBU DAS ARTES;;2,19;1,54
40708;35040708;LEONICE DE AQUINO OLIVEIRA                                  ;ITAPECERICA DA SERRA;EMBU-GUACU;;3,38;
40721;35040721;SALVADOR DE LEONE                                           ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,61;1,14
40733;35040733;MASSAKO HIGASHIOKA PROFESSORA                               ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,19;
40745;35040745;EDUARDO ROBERTO DAHER                                       ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;3,97;2,72;1,66
40757;35040757;JOAQUIM FERNANDO PAES DE BARROS NETO                        ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,18;1,24
40769;35040769;DOMINGOS MIGNONI                                            ;TABOAO DA SERRA;TABOAO DA SERRA;;3,71;
40770;35040770;NEUZA DE OLIVEIRA PREVIDE PROFESSORA                        ;OSASCO;OSASCO;;2,23;1,67
40800;35040800;ARMANDO GABAN PROFESSOR                                     ;OSASCO;OSASCO;;2,07;1,30
40824;35040824;IGNACIO MIGUEL ESTEFNO                                      ;SANTOS;GUARUJA;;2,02;2,19
40836;35040836;YONNE CESAR GUAYCURU DE OLIVEIRA PROFESSORA                 ;PINDAMONHANGABA;PINDAMONHANGABA;;2,56;
40848;35040848;MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA                    ;APIAI;ITAPIRAPUA PAULISTA;;3,02;2,57
40859;35040859;PROCOPIO FERREIRA                                           ;CAMPINAS OESTE;CAMPINAS;2,06;3,10;2,46
40861;35040861;LEONOR ZUHLKE FALSON PROFESSORA                             ;CAMPINAS LESTE;CAMPINAS;6,09;;
40873;35040873;JAMIL GADIA DEPUTADO                                        ;CAMPINAS OESTE;CAMPINAS;;2,69;1,97
40885;35040885;JOCENY VILLELA CURADO PROFESSORA                            ;JUNDIAI;JUNDIAI;;2,69;1,98
40939;35040939;CARLOS CHAGAS DR                                            ;BAURU;BAURU;4,68;2,51;2,85
40964;35040964;LEONOR RENDESI PROFESSORA                                   ;LESTE 1;SAO PAULO;1,98;2,21;1,78
40976;35040976;PEDRO DE ALCANTARA MARCONDES MACHADO PROFESSOR              ;LESTE 1;SAO PAULO;;2,74;1,50
40988;35040988;MARIA AUGUSTA CORREA PROFESSORA                             ;LESTE 1;SAO PAULO;4,36;1,84;1,69
40997;35040997;CLOVIS DE OLIVEIRA PROFESSOR DOUTOR                         ;SUL 1;SAO PAULO;;1,97;1,11
41002;35041002;RONALDO GARIBALDI PERETTI PROFESSOR                         ;SUL 2;SAO PAULO;3,18;1,63;1,02
41014;35041014;GUIOMAR NOVAES                                              ;SUL 1;SAO PAULO;5,86;;
41026;35041026;JOITI HIRATA                                                ;SUL 2;SAO PAULO;5,77;2,57;1,31
41038;35041038;ANTONIO MANOEL ALVES DE LIMA                                ;SUL 2;SAO PAULO;;2,31;1,71
41048;35041048;MANOEL TABACOW HIDAL PROFESSOR                              ;SUL 1;SAO PAULO;;2,53;1,36
41051;35041051;CAROLINA CINTRA DA SILVEIRA PROFESSORA                      ;SUL 2;SAO PAULO;4,24;2,02;0,81
41063;35041063;LUIS MAGALHAES DE ARAUJO PROFESSOR                          ;SUL 2;SAO PAULO;;2,42;1,24
41075;35041075;ARTHUR WEINGRILL                                            ;CAIEIRAS;MAIRIPORA;;2,23;1,33
41099;35041099;ALLYRIO DE FIGUEIREDO BRASIL PROFESSOR                      ;GUARULHOS NORTE;GUARULHOS;;2,69;2,20
41105;35041105;SYLVIA MAFRA MACHADO PROFESSORA                             ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,01;1,43
41117;35041117;IRACEMA BRASIL DE SIQUEIRA PROFESSORA                       ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,29;
41129;35041129;RUBENS MERCADANTE DE LIMA PROFESSOR DOUTOR                  ;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,22;1,80
41130;35041130;NARCISO YAGUE GUIMARAES VEREADOR                            ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,06;1,24
41142;35041142;THIMOTEO VAN DEN BROECK FREI                                ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,25;2,82;
41154;35041154;SILVIA GAMA BALABEN PROFESSORA                              ;ITAQUAQUECETUBA;POA;;2,36;2,69
41166;35041166;JUSTINO MARCONDES RANGEL PROFESSOR                          ;SUZANO;FERRAZ DE VASCONCELOS;4,03;1,83;0,94
41178;35041178;OSWALDO LACERDA GOMES CARDIM PROFESSOR                      ;DIADEMA;DIADEMA;;2,75;1,65
41185;35041185;ANA MARIA POPPOVIC                                          ;DIADEMA;DIADEMA;;2,30;
41191;35041191;RODRIGO SOARES JUNIOR JORNALISTA                            ;DIADEMA;DIADEMA;6,15;;
41221;35041221;ISAMO SERIKIYAKU PROFESSOR                                  ;MAUA;MAUA;3,30;2,97;
41233;35041233;MARIO ALEXANDRE FARO NIERI                                  ;MAUA;RIBEIRAO PIRES;5,41;3,75;
41245;35041245;DI CAVALCANTI                                               ;MAUA;RIBEIRAO PIRES;;2,95;
41257;35041257;FAUSTINA PINHEIRO SILVA PROFESSORA                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,03;
41269;35041269;DOMINGOS PEIXOTO DA SILVA PROFESSOR                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,77;1,25
41270;35041270;JULIETA VIANNA SIMOES DE SANT ANNA PROFESSORA               ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,43;1,26
41282;35041282;MARIA OSORIO TEIXEIRA PROFESSORA                            ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,14;1,05
41294;35041294;JEAN PIAGET                                                 ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,28;1,28
41300;35041300;NAIL FRANCO DE MELLO BONI PROFESSORA                        ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,39;1,65
41324;35041324;NIDELSE MARTINS DE ALMEIDA PROFESSORA                       ;CARAPICUIBA;CARAPICUIBA;4,77;;
41336;35041336;JOAO GARCIA DE HARO PROFESSOR                               ;CARAPICUIBA;CARAPICUIBA;3,56;1,77;1,29
41348;35041348;BASILIO BOSNIAC                                             ;CARAPICUIBA;CARAPICUIBA;;2,95;2,08
41373;35041373;JOAO BATISTA SOLDE                                          ;ITAPEVI;JANDIRA;;1,86;1,73
41385;35041385;MOACIR THOMAZ DA SILVA                                      ;ITAPEVI;JANDIRA;;2,37;1,22
41415;35041415;CLEOBULO AMAZONAS DUARTE PROFESSOR                          ;SANTOS;SANTOS;;2,50;1,64
41439;35041439;OSWALDINA SANTOS PROFA                                      ;APIAI;APIAI;3,97;2,86;2,05
41440;35041440;HERMINIA DA SILVEIRA MELLO DONA                             ;APIAI;BARRA DO CHAPEU;;4,95;4,60
41452;35041452;ANEZIA AMORIM MARTINS PROFA                                 ;APIAI;ITAOCA;;2,75;1,83
41488;35041488;CANDIDO DE MOURA PROF                                       ;MOGI MIRIM;ITAPIRA;;2,29;1,31
41497;35041497;CARLOS LIMA DIAS DOUTOR                                     ;SAO JOAO DA BOA VISTA;MOCOCA;6,31;3,61;2,31
41506;35041506;ABELARDO CESAR DOUTOR                                       ;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;3,91;;
41531;35041531;JENNY DE TOLEDO PIZA SCHROEDER PROFESSORA                   ;RIBEIRAO PRETO;RIBEIRAO PRETO;;1,89;1,47
41592;35041592;ALAY JOSE CORREA VEREADOR                                   ;REGISTRO;REGISTRO;;1,80;1,82
41609;35041609;SANTO DIAS DA SILVA                                         ;SUL 3;SAO PAULO;;1,85;2,25
41610;35041610;LAMIA DEL CISTIA                                            ;SANTOS;GUARUJA;3,87;;
41634;35041634;MARIA DULCE MENDES PROFESSORA                               ;SAO VICENTE;SAO VICENTE;;2,05;1,71
41646;35041646;WALDEMAR DE FREITAS ROSA PROFESSOR                          ;SOROCABA;SOROCABA;4,94;;
41658;35041658;GUMERCINDO GONCALVES                                        ;SOROCABA;SOROCABA;5,06;;
41661;35041661;NELSON STROILI PROFESSOR                                    ;LIMEIRA;RIO CLARO;;2,24;1,65
41671;35041671;AMADOR ARRUDA MENDES PROF                                   ;LESTE 4;SAO PAULO;3,88;;
41683;35041683;OTTO DE BARROS VIDAL PROFESSOR                              ;NORTE 1;SAO PAULO;4,03;;
41695;35041695;GUILHERME GIORGI COMENDADOR                                 ;LESTE 5;SAO PAULO;3,51;2,51;
41701;35041701;MARIA LOURDES ROSARIO NEGREIROS PROFA                       ;LESTE 4;SAO PAULO;4,58;;
41713;35041713;JOSE DE OLIVEIRA ORLANDI                                    ;LESTE 4;SAO PAULO;;2,38;1,28
41725;35041725;MARIA FERRAZ DE CAMPOS PROFA                                ;LESTE 4;SAO PAULO;1,81;1,86;1,10
41737;35041737;FLAVIO JOSE OSORIO NEGRINI PROFESSOR                        ;SUL 1;SAO PAULO;;2,56;1,55
41749;35041749;ALBERTO BADRA DOUTOR                                        ;SUL 2;SAO PAULO;4,47;;
41750;35041750;DUGLAS TEIXEIRA MONTEIRO PROFESSOR                          ;SUL 1;SAO PAULO;4,41;2,07;1,47
41762;35041762;MARIA JUVENAL HOMEM DE MELLO PROFA                          ;SUL 3;SAO PAULO;;2,16;1,55
41774;35041774;EMILIO WARWICK KERR PASTOR                                  ;SUL 3;SAO PAULO;3,02;2,28;1,46
41786;35041786;JOSEPHINA CINTRA DAMIAO PROFESSORA                          ;SUL 2;SAO PAULO;2,70;1,72;1,09
41798;35041798;ERODICE PONTES DE QUEIROZ REV                               ;SUL 3;SAO PAULO;3,07;2,04;1,39
41804;35041804;SAMUEL WAINER                                               ;SUL 3;SAO PAULO;;2,34;1,21
41836;35041836;ISAURA VALENTINI HANSER PROFA                               ;CAIEIRAS;CAIEIRAS;;2,01;1,15
41853;35041853;AFONSO MORENO                                               ;CAIEIRAS;FRANCISCO MORATO;;2,28;1,82
41889;35041889;CARLOS GIULIETTO                                            ;GUARULHOS NORTE;GUARULHOS;3,96;;
41890;35041890;GLAUBER ROCHA                                               ;GUARULHOS NORTE;GUARULHOS;5,30;;
41907;35041907;BENEDITO MANOEL DOS SANTOS                                  ;JACAREI;ARUJA;;3,25;
41919;35041919;SEBASTIAO WALTER FUSCO                                      ;GUARULHOS SUL;GUARULHOS;;1,98;1,48
41920;35041920;LICINIO CARPINELLI PROFESSOR                                ;GUARULHOS SUL;GUARULHOS;;2,11;1,71
41932;35041932;ARY JORGE ZEITUNE PROFESSOR                                 ;GUARULHOS NORTE;GUARULHOS;;2,49;1,86
41944;35041944;ENEDINA GOMES DE FREITAS PROFESSORA                         ;MOGI DAS CRUZES;MOGI DAS CRUZES;;1,69;1,81
41956;35041956;ANTONIO RODRIGUES DE ALMEIDA                                ;SUZANO;SUZANO;5,73;3,32;
41968;35041968;OLINDA FURTADO DE ALBUQUERQUE CAVALCANTE PROFESSORA         ;MAUA;MAUA;4,61;;
41973;35041973;MARLENE CAMARGO RIBEIRO PROFESSORA                          ;MAUA;MAUA;;3,14;2,82
41981;35041981;FRANCISCO LOURENCO DE MELO PROFESSOR                        ;MAUA;RIO GRANDE DA SERRA;4,83;3,30;3,13
41993;35041993;EDMUNDO LUIZ DE NOBREGA TEIXEIRA                            ;MAUA;RIO GRANDE DA SERRA;3,54;2,26;1,38
42006;35042006;JUAREZ TAVORA MARECHAL                                      ;SANTO ANDRE;SANTO ANDRE;;3,05;1,83
42031;35042031;SANTA DALMOLIN DEMARCHI                                     ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,08;2,12
42043;35042043;PALMIRA GRASSIOTTO FERREIRA DA SILVA PROFESSORA             ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,82;1,24
42055;35042055;BRAZILIA TONDI DE LIMA                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,51;1,57
42067;35042067;MARIA CATHARINA COMINO                                      ;TABOAO DA SERRA;TABOAO DA SERRA;;2,40;1,97
42092;35042092;MARIA GEMMA DE SOUZA OLIVEIRA PROFESSORA                    ;CARAGUATATUBA;ILHABELA;;;1,94
42110;35042110;ARTHUR DE CAMPOS GONCALVES PROFESSOR                        ;SANTOS;GUARUJA;4,75;;
42122;35042122;LUCAS NOGUEIRA GARCEZ PROFESSOR                             ;SANTOS;GUARUJA;;2,02;2,14
42134;35042134;IDALINO PINEZ PROFESSOR                                     ;SANTOS;GUARUJA;3,23;;
42146;35042146;WALDEMAR DA SILVA RIGOTTO PROFESSOR                         ;SANTOS;GUARUJA;;1,60;0,62
42161;35042161;CARMEN MIRANDA                                              ;SAO VICENTE;PERUIBE;;;1,91
42171;35042171;VILMA CATHARINA MOSCA LEONE PROFESSORA                      ;SAO VICENTE;PRAIA GRANDE;;;2,07
42195;35042195;BALNEARIO DAS PALMEIRAS                                     ;SAO VICENTE;PRAIA GRANDE;;3,33;2,48
42250;35042250;JOSE PINTO MARCONDES PESTANA PROFESSOR                      ;PINDAMONHANGABA;PINDAMONHANGABA;;2,92;2,84
42274;35042274;WILSON PIRES CESAR PROFESSOR                                ;PINDAMONHANGABA;PINDAMONHANGABA;;2,16;1,42
42286;35042286;ADHERBAL DE CASTRO PROF                                     ;JACAREI;JACAREI;;2,61;0,97
42298;35042298;GERALDO MARTINS DOS SANTOS PROFESSOR                        ;TAUBATE;PARAIBUNA;;2,89;1,56
42304;35042304;DORIVAL MONTEIRO DE OLIVEIRA PROFESSOR                      ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;1,89
42316;35042316;MALBA THEREZA FERRAZ CAMPANER PROFESSORA                    ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,61;3,14;2,53
42328;35042328;NELSON DO NASCIMENTO MONTEIRO PROFESSOR                     ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;2,57
42336;35042336;DOMINGOS DE MACEDO CUSTODIO PROFESSOR                       ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,69;3,24;
42341;35042341;ROQUE PASSARELLI PROFESSOR                                  ;TAUBATE;CACAPAVA;;3,01;2,42
42389;35042389;PERY GUARANY BLACKMAN PROF                                  ;ITU;ITU;;3,64;3,96
42419;35042419;ELZA SALVESTRO BONILHA PROFESSORA                           ;SOROCABA;SOROCABA;4,39;2,14;1,84
42420;35042420;RENATO SENECA DE SA FLEURY PROFESSOR                        ;SOROCABA;SOROCABA;;3,67;
42444;35042444;MARINA GROHMANN SOARES FERNANDES PROFESSORA                 ;SOROCABA;SOROCABA;5,20;;
42468;35042468;CLOTILDE BELINE CAPITANI PROFESSORA                         ;VOTORANTIM;VOTORANTIM;;2,38;2,00
42473;35042473;CONSTANTINO AUGUSTO PINKE PROF                              ;AMERICANA;AMERICANA;;3,17;2,57
42481;35042481;MARCELINO TOMBI PROF                                        ;AMERICANA;AMERICANA;4,99;;
42493;35042493;JONAS CORREA DE ARRUDA FILHO PROF                           ;AMERICANA;AMERICANA;5,92;;
42500;35042500;LUIZ CAMPO DALL ORTO SOBRINHO                               ;SUMARE;SUMARE;;3,08;1,87
42523;35042523;LUIS HENRIQUE MARCHI PROFESSOR                              ;SUMARE;SUMARE;3,37;2,30;3,11
42547;35042547;ZORAIDE PROENCA KAYSEL PROFESSORA                           ;SUMARE;SUMARE;4,23;3,19;
42559;35042559;VITO CARMINE CERBASI PROFESSOR                              ;SUMARE;SUMARE;;4,12;3,58
42560;35042560;MARIA CHEILA ALVES PROFESSORA                               ;SUMARE;SUMARE;;3,17;
42572;35042572;ANTONIO DO VALLE SOBRINHO                                   ;SUMARE;SUMARE;3,12;2,87;1,88
42584;35042584;JOSE PIRES ALVIM                                            ;BRAGANCA PAULISTA;ATIBAIA;;3,97;2,43
42602;35042602;AUGUSTA DO AMARAL PECANHA PROFESSORA                        ;BRAGANCA PAULISTA;PIRACAIA;;3,70;3,49
42614;35042614;NEWTON SILVA TELLES PROFESSOR                               ;CAMPINAS LESTE;CAMPINAS;6,39;;
42626;35042626;SEBASTIAO RAMOS NOGUEIRA PROFESSOR                          ;CAMPINAS LESTE;CAMPINAS;;2,25;2,87
42638;35042638;NELI HELENA ASSIS DE ANDRADE PROFESSORA                     ;CAMPINAS OESTE;CAMPINAS;5,66;;
42648;35042648;VITORIO JOSE ANTONIO ZAMARION PROFESSOR                     ;CAMPINAS LESTE;CAMPINAS;7,53;;
42651;35042651;HILTON FEDERICI PROFESSOR                                   ;CAMPINAS LESTE;CAMPINAS;;2,94;1,93
42705;35042705;MARIA JOSE MAIA DE TOLEDO PROFA                             ;JUNDIAI;JUNDIAI;;2,59;
42730;35042730;CUSTODIO ANGELO DE LIMA DOUTOR                              ;PIRASSUNUNGA;LEME;;2,62;
