CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
901830;35901830;ANTONIO PRATICI PREFEITO                                    ;GUARULHOS SUL;GUARULHOS;;3,30;2,23
901854;35901854;CARLOS RICHARD STRAUTMANN PASTOR                            ;JACAREI;ARUJA;;2,62;
901878;35901878;MARIA DAS GRACAS SALES DE OLIVEIRA PROFA                    ;JACAREI;SANTA ISABEL;;3,32;2,29
901885;35901885;LEDA FERNANDES LOPES PROFESSORA                             ;SUZANO;SUZANO;;3,44;3,35
901891;35901891;JANDYRA COUTINHO PROFESSORA                                 ;SUZANO;SUZANO;4,44;3,28;
901912;35901912;ELISEU JORGE PROFESSOR                                      ;ITAQUAQUECETUBA;POA;;3,04;2,22
901921;35901921;MARCELO TADEU DE OLIVEIRA CASTRO CAMPOS MARQUES PROFESSOR   ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,28;1,76
901945;35901945;ILSON GOMES PROFESSOR                                       ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,75;2,83
901957;35901957;ROBERTO FRADE MONTE PROFESSOR                               ;DIADEMA;DIADEMA;5,67;;
901970;35901970;GREGORIO BEZERRA DEPUTADO                                   ;DIADEMA;DIADEMA;;2,72;1,62
901982;35901982;JOSE MAURO DE VASCONCELOS                                   ;DIADEMA;DIADEMA;6,13;;
901994;35901994;ANTONIO LAPATE NETTO PROFESSOR                              ;MAUA;MAUA;;3,09;2,87
902007;35902007;ATILLIO TOGNATO                                             ;SANTO ANDRE;SANTO ANDRE;6,11;;
902020;35902020;LUIS DOS SANTOS METALURGICO                                 ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,84;2,10
902032;35902032;ANTONIO BRAZ GAMBARINI DOUTOR                               ;OSASCO;OSASCO;;2,51;2,18
902044;35902044;IGNES AMELIA OLIVEIRA MACHADO PROFESSORA                    ;ITAPEVI;ITAPEVI;;2,21;1,22
902093;35902093;APARECIDA DE FATIMA SILVA PROFESSORA                        ;CARAPICUIBA;CARAPICUIBA;4,97;;
902100;35902100;HENRIQUE TEIXEIRA LOTT MARECHAL                             ;TABOAO DA SERRA;EMBU DAS ARTES;;2,82;2,47
902135;35902135;BENEVIDES BERALDO COMENDADOR                                ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,05;1,38
902159;35902159;MARIA OLIMPIA DE SOUZA QUEIROZ MACIEL                       ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,56;1,60
902160;35902160;LORIS NASSIF MATTAR PROFA                                   ;ITAPECERICA DA SERRA;EMBU-GUACU;;2,75;2,61
902184;35902184;BAIRRO DA PALMEIRINHA                                       ;ITAPECERICA DA SERRA;JUQUITIBA;7,73;2,62;3,43
902196;35902196;JORGE NINO SOARES PROFESSOR                                 ;ITAPECERICA DA SERRA;JUQUITIBA;6,76;3,63;
902226;35902226;SHIRO KYONO DEPUTADO                                        ;LESTE 4;SAO PAULO;4,51;2,03;1,69
902238;35902238;MARIA JOSE BARONE FERNANDES PROFA                           ;LESTE 4;SAO PAULO;4,98;;
902248;35902248;ANNA PONTES TOLEDO NATALI PROFESSORA                        ;LESTE 1;SAO PAULO;5,38;;
902263;35902263;MARGARIDA MARIA ALVES                                       ;SUL 2;SAO PAULO;;2,42;1,95
902287;35902287;IRMA CHARLITA                                               ;SUL 3;SAO PAULO;5,67;3,16;2,67
902299;35902299;JOAO GOULART PRESIDENTE                                     ;SUL 3;SAO PAULO;5,08;;
902305;35902305;EUGENIO MARIZ DE OLIVEIRA NETTO                             ;SUL 2;SAO PAULO;5,44;2,45;1,68
902330;35902330;ELCIO JOSE PEREIRA COTRIM PROF                              ;CAIEIRAS;CAJAMAR;;3,21;2,26
902366;35902366;BAIRRO DO ITAIM                                             ;CAIEIRAS;MAIRIPORA;;2,59;2,27
902378;35902378;JOSE ROBERTO MELCHIOR DR                                    ;CAIEIRAS;MAIRIPORA;;2,86;1,38
902385;35902385;MARIA ZEZA GOMES DE OLIVEIRA                                ;CAIEIRAS;MAIRIPORA;;2,94;2,62
902408;35902408;DURVAL EVARISTO DOS SANTOS VEREADOR                         ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,24;1,95
902494;35902494;JOSE ROBERTO PACHECO                                        ;TABOAO DA SERRA;TABOAO DA SERRA;;3,12;2,73
902500;35902500;FRANCISCO ALVES MOURAO PROFESSOR                            ;SUL 1;SAO PAULO;4,61;2,36;1,76
902512;35902512;MIGUEL MUNHOZ FILHO                                         ;SUL 2;SAO PAULO;;2,76;1,89
902524;35902524;CESAR YASIGI PROFESSOR                                      ;SUL 2;SAO PAULO;5,91;;
902536;35902536;MOACYR DE CASTRO FERRAZ PROFESSOR                           ;SUL 1;SAO PAULO;4,43;;
902548;35902548;RUTH COUTINHO SOBREIRO PROFESSORA                           ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,61;4,01;2,07
902559;35902559;VENERANDA MARTINS SIQUEIRA DONA                             ;CAMPINAS OESTE;CAMPINAS;;2,73;1,90
902573;35902573;PAULO ROBERTO FAGGIONI PROFESSOR                            ;LESTE 1;SAO PAULO;;3,04;2,04
902585;35902585;ELYSEU SIMOES MACHADO PROFESSOR                             ;LESTE 1;SAO PAULO;5,43;;
902597;35902597;NEYDY DE CAMPOS MELGES PROF                                 ;LESTE 2;SAO PAULO;4,78;3,57;
902603;35902603;DARIO MONTEIRO DE BRITO PROF                                ;LESTE 2;SAO PAULO;5,26;;
902615;35902615;ANTONIETA DE SOUZA ALCANTARA                                ;LESTE 3;SAO PAULO;4,53;2,67;1,55
902627;35902627;CESAR DONATO CALABREZ                                       ;LESTE 3;SAO PAULO;4,85;2,01;1,38
902639;35902639;JOAO CAMARGO PROF                                           ;LESTE 4;SAO PAULO;4,90;3,07;1,75
902640;35902640;JORGE ANDRADE                                               ;SUL 2;SAO PAULO;4,64;;
902652;35902652;BAIRRO JUNDIAIZINHO                                         ;CAIEIRAS;MAIRIPORA;;2,67;2,44
902664;35902664;ROSA PAVONE PIMONT DOUTORA                                  ;SUL 2;SAO PAULO;4,95;2,87;0,70
902676;35902676;PAULO DUARTE                                                ;CAIEIRAS;FRANCO DA ROCHA;;3,11;1,70
902718;35902718;JOAO CASTELLANO PROFESSOR                                   ;LESTE 3;SAO PAULO;5,79;;
902724;35902724;FERNANDO MAURO PIRES DA ROCHA DEPUTADO                      ;LESTE 3;SAO PAULO;4,52;1,96;1,51
902743;35902743;EMILIA LEITE MARTINS                                        ;JACAREI;GUARAREMA;;2,97;1,56
902755;35902755;JOSE JORGE PROFESSOR                                        ;OSASCO;OSASCO;;3,06;2,65
902780;35902780;MARIA JANNUZZI MASCARI PROFESSORA                           ;SUL 2;SAO PAULO;5,41;;
902792;35902792;JULIETA FARAO PROFA                                         ;LESTE 4;SAO PAULO;5,26;1,77;1,73
902809;35902809;ARTHUR CHAGAS JUNIOR PROF                                   ;LESTE 4;SAO PAULO;5,03;2,24;1,57
902810;35902810;JOZINEIDE PEREIRA GAUDINO                                   ;LESTE 4;SAO PAULO;4,77;2,88;1,70
902822;35902822;MARIA JOVITA                                                ;LESTE 1;SAO PAULO;4,90;;
902834;35902834;MARCELO TULMAN NETO                                         ;LESTE 2;SAO PAULO;;2,37;1,95
902846;35902846;SAID MURAD                                                  ;LESTE 1;SAO PAULO;5,49;2,28;
902858;35902858;JOAO BATISTA VILANOVA ARTIGAS PROF                          ;LESTE 2;SAO PAULO;;3,26;
902861;35902861;FRANCISCO PARENTE                                           ;LESTE 2;SAO PAULO;5,12;2,63;2,46
902871;35902871;PEDRO BRASIL BANDECCHI PROF                                 ;LESTE 2;SAO PAULO;4,24;1,94;1,06
902883;35902883;LUIZ VAZ DE CAMOES                                          ;LESTE 3;SAO PAULO;5,24;;
902895;35902895;ITIRO MUTO                                                  ;SUL 3;SAO PAULO;5,26;;
902901;35902901;TANCREDO DE ALMEIDA NEVES PRES                              ;SUL 3;SAO PAULO;5,02;2,14;2,03
902913;35902913;CHRISTIANO ALTENFELDER SILVA DOUTOR                         ;SUL 3;SAO PAULO;;2,82;2,33
902925;35902925;CALHIM MANOEL ABUD                                          ;SUL 3;SAO PAULO;5,16;2,50;1,98
902937;35902937;ANDERSON DA SILVA SOARES                                    ;SUZANO;SUZANO;4,87;3,08;1,88
902949;35902949;ALICE ROMANOS PROFESSORA                                    ;SUZANO;SUZANO;3,85;2,76;
903012;35903012;LUCIA HELENA CESAR PROFESSORA                               ;SAO ROQUE;VARGEM GRANDE PAULISTA;;2,78;2,83
903048;35903048;PEDRA BRANCA                                                ;ITAPECERICA DA SERRA;JUQUITIBA;6,33;3,30;3,23
903061;35903061;MARIA JOSE ANTUNES FERRAZ PROFESSORA                        ;TABOAO DA SERRA;TABOAO DA SERRA;;2,95;2,02
903073;35903073;JACONIAS LEITE DA SILVA PASTOR                              ;SANTOS;GUARUJA;;2,55;2,55
903097;35903097;RUBENS PAIVA DEPUTADO                                       ;SAO VICENTE;PRAIA GRANDE;;3,27;2,44
903127;35903127;MIQUELINA CARTOLANO PROFA                                   ;GUARATINGUETA;LORENA;;4,12;3,86
903164;35903164;CELISA MERCADANTE FARIA PROFA                               ;JACAREI;JACAREI;6,61;3,54;
903188;35903188;ABILIO RAPOSO FERRAZ JUNIOR                                 ;AVARE;ITAI;;2,79;1,89
903197;35903197;ORESTES ORIS DE ALBUQUERQUE PROF                            ;ITAPETININGA;ANGATUBA;;3,17;3,88
903206;35903206;MARIA TEREZA DE SOUZA FALCARELI PROFESSORA                  ;ITARARE;ITABERA;;3,63;2,83
903231;35903231;JOSE PINTO DO AMARAL PROFESSOR                              ;SAO ROQUE;MAIRINQUE;;;4,35
903243;35903243;ESTACAO DONA CATARINA                                       ;SAO ROQUE;MAIRINQUE;;;3,11
903255;35903255;IDA YOLANDA LANZONI DE BARROS PROFESSORA                    ;SOROCABA;SOROCABA;5,58;2,53;2,00
903267;35903267;ZELIA DULCE DE CAMPOS MAIA PROFESSORA                       ;SOROCABA;SOROCABA;5,02;3,66;
903279;35903279;FLAVIO GAGLIARDI PROFESSOR                                  ;SOROCABA;SOROCABA;3,88;2,77;2,64
903280;35903280;JOSE ROQUE DE ALMEIDA ROSA PROFESSOR                        ;SOROCABA;SOROCABA;;4,45;
903309;35903309;LIENETTE AVALONE RIBEIRO PROFA                              ;ITAPETININGA;TATUI;;3,39;2,19
903310;35903310;BENEDICTO LEME VIEIRA NETO PROFESSOR                        ;VOTORANTIM;SALTO DE PIRAPORA;;3,42;2,47
903334;35903334;ANTONIO DE OLIVEIRA BUENO FILHO                             ;ARARAQUARA;ARARAQUARA;7,40;;
903358;35903358;LEONARDO BARBIERI DEPUTADO                                  ;ARARAQUARA;ARARAQUARA;4,71;3,30;
903371;35903371;ORLANDO FRANCA DE CARVALHO PROFESSOR                        ;JABOTICABAL;BEBEDOURO;;3,05;2,03
903395;35903395;ADALGISA DE SAO JOSE GUALTIERI                              ;FRANCA;FRANCA;7,34;;
903401;35903401;LIZETE PAULINO TEIXEIRA PROFA                               ;FRANCA;FRANCA;5,89;;
903462;35903462;GETULIO VARGAS DOUTOR                                       ;RIBEIRAO PRETO;RIBEIRAO PRETO;4,89;;
903474;35903474;JOSE BOMPANI VEREADOR                                       ;RIBEIRAO PRETO;RIBEIRAO PRETO;3,63;2,43;
903498;35903498;GERALDO TORRANO PROFESSOR                                   ;RIBEIRAO PRETO;CAJURU;;3,67;4,17
903504;35903504;LEONILDA LOPES BIASOTTO PROFA                               ;TAQUARITINGA;BORBOREMA;5,42;;
903516;35903516;MARIA APARECIDA DOS SANTOS OLIVEIRA                         ;TAQUARITINGA;IBITINGA;5,09;3,99;
903528;35903528;MARIA DE LOURDES GENTILLE STEFANO PROFA                     ;TAQUARITINGA;ITAPOLIS;;4,88;
903536;35903536;ADERVAL DA SILVA PROF                                       ;ARARAQUARA;MATAO;6,47;;
903541;35903541;SETH DE ALMEIDA                                             ;BAURU;PRESIDENTE ALVES;;6,73;
903589;35903589;DECIA LOURDES MACHADO DOS SANTOS PROFA                      ;LINS;LINS;;3,04;
903620;35903620;GLEBA XV DE NOVEMBRO                                        ;MIRANTE DO PARANAPANEMA;ROSANA;6,80;3,59;2,59
903632;35903632;LEA ROSA MELO ANDREGHETTI PROFA                             ;ASSIS;ASSIS;;2,24;2,53
903673;35903673;HATSUE TOYOTA                                               ;MARILIA;GARCA;;2,75;
903693;35903693;BENITO MARTINELLI PROF                                      ;MARILIA;MARILIA;;3,12;2,40
903700;35903700;JOSE PASCHOALICK PROFESSOR                                  ;OURINHOS;OURINHOS;6,48;3,09;3,41
903711;35903711;IRENE RESINA MIGLIORUCCI PROFESSORA                         ;TUPA;TUPA;;2,59;1,74
903723;35903723;JUDITH SANT ANA DIEGUES PROFESSORA                          ;MIRACATU;ILHA COMPRIDA;;;2,87
903735;35903735;ODETE PEREIRA GOULART SALES PROFESSORA                      ;REGISTRO;ELDORADO;;3,06;2,67
903747;35903747;ANTONIO DUARTE DE CASTRO                                    ;REGISTRO;JACUPIRANGA;;3,58;
903760;35903760;ANTONIETA GHIZINI LENHARE PROFA                             ;AMERICANA;AMERICANA;;3,76;3,07
903772;35903772;NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA          ;AMERICANA;AMERICANA;;3,50;2,28
903784;35903784;ALEXANDRE BASSORA                                           ;AMERICANA;NOVA ODESSA;;4,25;2,67
903796;35903796;DIRCEU DIAS CARNEIRO                                        ;AMERICANA;SANTA BARBARA D'OESTE;;3,37;2,25
903802;35903802;GUIOMAR DIAS DA SILVA PROFA                                 ;AMERICANA;SANTA BARBARA D'OESTE;6,17;;
903814;35903814;ARIOSTO RIBEIRO PERSICANO PROF                              ;MOGI MIRIM;AMPARO;5,93;4,88;3,74
903838;35903838;JOAO ANTONIO RODRIGUES PROFESSOR                            ;BRAGANCA PAULISTA;ATIBAIA;;2,84;
903848;35903848;CARLOS JOSE RIBEIRO PROFESSOR                               ;BRAGANCA PAULISTA;ATIBAIA;;3,99;
903851;35903851;LUIZ ROBERTO PINHEIRO ALEGRETTI PROFESSOR                   ;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,56;1,75
903875;35903875;MOACYR SANTOS DE CAMPOS PROFESSOR                           ;CAMPINAS LESTE;CAMPINAS;;2,41;2,06
903887;35903887;WASHINGTON JOSE DE LACERDA ORTIZ PROFESSOR                  ;CAMPINAS LESTE;CAMPINAS;;2,79;
903899;35903899;BENEVENUTO TORRES PROFESSOR                                 ;CAMPINAS OESTE;CAMPINAS;;3,25;2,03
903905;35903905;ALBERTO MARTINS PROFESSOR                                   ;CAMPINAS LESTE;CAMPINAS;5,01;;
903917;35903917;SALVADOR BOVE PROFESSOR                                     ;CAMPINAS OESTE;CAMPINAS;6,12;;
903929;35903929;MILTON LEME DO PRADO PROFESSOR                              ;CAPIVARI;INDAIATUBA;;3,61;2,68
903930;35903930;LAURINDO GOMES CARNEIRO CORONEL                             ;CAPIVARI;MONTE MOR;;;2,79
903985;35903985;MARIA ROSA NUCCI PACIFICO HOMEM PROFESSORA                  ;PIRASSUNUNGA;ARARAS;;4,45;3,20
903991;35903991;MAGDALENA SANSEVERINO GROSSO PROFESSORA                     ;LIMEIRA;ARTUR NOGUEIRA;;3,20;2,71
904004;35904004;MARIA APARECIDA SOARES DE LUCCA PROFESSORA                  ;LIMEIRA;LIMEIRA;4,74;3,03;
904016;35904016;GUSTAVO PECCININI                                           ;LIMEIRA;LIMEIRA;;3,20;1,89
904028;35904028;MANUEL ALVES CONEGO                                         ;LIMEIRA;LIMEIRA;;4,17;
904041;35904041;JOAO PESSOA MASCHIETTO PROF                                 ;MOGI MIRIM;MOGI-GUACU;;3,23;2,60
904090;35904090;JURANDYR DE SOUZA LIMA                                      ;JUNDIAI;JUNDIAI;;3,44;2,15
904132;35904132;ANTONIO DAVID MONSENHOR                                     ;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;2,27;2,43
904173;35904173;JOAO XXIII                                                  ;CENTRO OESTE;SAO PAULO;4,88;3,17;1,84
904181;35904181;MARIO FRANCISCO DE AMORIM                                   ;ITAPECERICA DA SERRA;EMBU-GUACU;;3,26;2,30
904193;35904193;JOAO ORTIZ RODRIGUES                                        ;ITAPECERICA DA SERRA;EMBU-GUACU;5,05;3,84;
904211;35904211;PROJETO LAGOA SAO PAULO                                     ;SANTO ANASTACIO;CAIUA;;2,91;1,57
904223;35904223;ZILDA COMEGNO MONTI PROFESSORA                              ;OURINHOS;SANTA CRUZ DO RIO PARDO;;2,84;2,40
904247;35904247;LEONIDAS HORTA DE MACEDO PROFESSOR                          ;NORTE 1;SAO PAULO;;;2,26
904259;35904259;MARILENA PIUMBATO CHAPARRO PROFESSORA                       ;NORTE 1;SAO PAULO;6,09;2,47;1,92
904260;35904260;FELICIA DE RINALDIS FRANCO                                  ;NORTE 1;SAO PAULO;5,48;;
904272;35904272;MARIA ANTONIETTA DE CASTRO PROFA                            ;NORTE 2;SAO PAULO;4,51;;
904284;35904284;FERNANDO PESSOA                                             ;LESTE 3;SAO PAULO;5,28;;1,50
904296;35904296;MARIUMA BUAZAR MAUAD                                        ;LESTE 3;SAO PAULO;;2,33;1,62
904302;35904302;AQUILINO RIBEIRO                                            ;LESTE 3;SAO PAULO;4,21;2,36;1,37
904314;35904314;GUERRA JUNQUEIRO                                            ;LESTE 3;SAO PAULO;;2,11;1,85
904326;35904326;TANCREDO NEVES PRESIDENTE                                   ;CENTRO SUL;SAO PAULO;6,48;3,36;1,73
904338;35904338;MARY MORAES                                                 ;SUL 1;SAO PAULO;4,29;;
904348;35904348;MARTINHO DA SILVA                                           ;SUL 2;SAO PAULO;4,76;2,29;2,28
904351;35904351;ALBINO FIORE                                                ;CAIEIRAS;CAIEIRAS;;;1,59
904399;35904399;REPUBLICA DA VENEZUELA                                      ;GUARULHOS SUL;GUARULHOS;4,58;;
904405;35904405;ANTONIO VALDEMAR GALO VEREADOR                              ;SUZANO;SUZANO;;4,49;3,81
904417;35904417;LACY LENSKI LOPES PROFESSORA                                ;ITAQUAQUECETUBA;POA;;3,24;2,95
904430;35904430;ROQUE BARBOSA DE MIRANDA                                    ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;6,08;2,80;2,16
904485;35904485;CORA CORALINA POETISA                                       ;MAUA;RIO GRANDE DA SERRA;5,57;2,80;2,51
904491;35904491;IVETE VARGAS DEPUTADA                                       ;MAUA;RIO GRANDE DA SERRA;6,46;;
904569;35904569;JOAQUIM TORRES SANTIAGO PROFESSOR                           ;LESTE 1;SAO PAULO;5,13;;
904582;35904582;MARIA ANTONIETA FERRAZ BIBLIOTECARIA                        ;LESTE 3;SAO PAULO;;2,56;2,16
904594;35904594;WASHINGTON ALVES NATEL                                      ;SUL 3;SAO PAULO;;2,33;
904624;35904624;NILDO DO AMARAL JUNIOR PADRE                                ;LESTE 1;SAO PAULO;;2,28;1,94
904636;35904636;LAURO CELIDONIO GOMES DOS REIS DR                           ;LESTE 2;SAO PAULO;5,55;;
904648;35904648;LAURINDA RODRIGUES PEREIRA LEITE PROFA                      ;LESTE 2;SAO PAULO;5,53;;
904661;35904661;AMADEU ODORICO DE SOUZA                                     ;DIADEMA;DIADEMA;;3,09;2,03
904673;35904673;ORIGENES LESSA                                              ;DIADEMA;DIADEMA;;3,42;2,24
904685;35904685;ECA DE QUEIROZ                                              ;DIADEMA;DIADEMA;6,96;;
904697;35904697;DELCIO DE SOUZA CUNHA PROFESSOR                             ;DIADEMA;DIADEMA;;3,16;2,25
904703;35904703;ADONIAS FILHO                                               ;DIADEMA;DIADEMA;;3,17;2,38
904715;35904715;JOSE DANIEL DA SILVEIRA                                     ;MAUA;MAUA;;2,61;1,69
904727;35904727;FRANCISCA LOPES NEGRI                                       ;MAUA;MAUA;5,29;;
904739;35904739;HANS GRUDZINSKI                                             ;MAUA;MAUA;;4,27;2,98
904740;35904740;FERNANDO BUONADUCE PROFESSOR                                ;OSASCO;OSASCO;;2,31;2,07
904752;35904752;FERNANDO RICARDO GOUVEA PAOLINI PROF                        ;MOGI MIRIM;MOGI-GUACU;;;3,90
904788;35904788;MARINHA FERREIRA DO NASCIMENTO PROFESSORA                   ;GUARULHOS SUL;GUARULHOS;4,98;;
904797;35904797;CACILDA CACAPAVA DE OLIVEIRA PROFESSORA                     ;GUARULHOS SUL;GUARULHOS;6,06;;
904806;35904806;PEDRO MORCELI                                               ;GUARULHOS SUL;GUARULHOS;;3,09;2,21
904824;35904824;YOLANDA BERNARDINI ROBERT PROFESSORA                        ;SUL 1;SAO PAULO;5,49;;
904831;35904831;ABRAO BENJAMIM PROF                                         ;GUARATINGUETA;CRUZEIRO;;2,44;1,87
904843;35904843;ERNESTO CAETANO DE SOUZA TENENTE                            ;CARAPICUIBA;COTIA;;2,58;2,03
904867;35904867;INES BREGA CORDEIRO PROFESSORA                              ;LESTE 3;SAO PAULO;4,75;;
904879;35904879;GIL VICENTE                                                 ;SUL 2;SAO PAULO;5,33;3,37;2,18
904892;35904892;CARLOS VICENTE CERCHIARI                                    ;SANTO ANDRE;SANTO ANDRE;5,79;;
904909;35904909;MARIA ISABEL GIUDICE DE ALBUQUERQUE CAVALCANTI PROFA        ;CAMPINAS OESTE;CAMPINAS;5,57;3,85;
904910;35904910;JOSE PIAULINO                                               ;DIADEMA;DIADEMA;6,57;3,46;
904922;35904922;CANDIDO PROCOPIO FERREIRA DE CAMARGO PROFESSOR              ;LESTE 3;SAO PAULO;5,04;;
904934;35904934;NAIR HANNICKEL ROMARO                                       ;CAIEIRAS;MAIRIPORA;;2,63;2,49
904946;35904946;FRANCISCO PRISCO                                            ;MAUA;RIBEIRAO PIRES;5,63;3,59;
904958;35904958;FRANCISCO CRISTIANO LIMA DE FREITAS                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,42;2,10
904971;35904971;MARISTELA VIEIRA PROFESSORA                                 ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,12;2,50
905008;35905008;LIONS CLUBE CENTRO                                          ;SAO VICENTE;PRAIA GRANDE;;3,08;3,21
905012;35905012;PAULO DE ARRUDA PENTEADO PROFESSOR                          ;SAO VICENTE;SAO VICENTE;;2,85;2,68
905021;35905021;GRACINDA MARIA FERREIRA PROFESSORA                          ;SANTOS;SANTOS;;4,11;4,48
905045;35905045;JOSE PEREIRA EBOLI PROF                                     ;GUARATINGUETA;GUARATINGUETA;;2,46;2,32
905100;35905100;MARIA APARECIDA VERISSIMO MADUREIRA RAMOS PROFESSORA        ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,37;3,40;3,01
905112;35905112;ARLETE ELOIZA FERREIRA TEIXEIRA PROFESSORA                  ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,79;;
905124;35905124;DIRCE ELIAS PROFESSORA                                      ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,14;3,14;2,51
905148;35905148;ALVARO ORTIZ PROFESSOR                                      ;TAUBATE;TAUBATE;;;1,76
905185;35905185;COTA LEONEL DONA                                            ;AVARE;AVARE;;3,02;3,18
905227;35905227;AGROVILA I                                                  ;ITAPEVA;ITAPEVA;;;2,95
905239;35905239;PERICLES GALVAO PROF                                        ;ITAPETININGA;ITAPETININGA;;2,98;3,44
905252;35905252;HONORATO FERREIRA DA SILVA                                  ;APIAI;RIBEIRAO BRANCO;;4,16;2,89
905264;35905264;IRACEMA PINHEIRO FRANCO PROFA                               ;ITU;SALTO;6,01;;
905276;35905276;MARIA DE LOURDES MORAES COSTELA PROFA                       ;ITU;SALTO;;3,16;2,41
905288;35905288;JOSE BALTAZAR DE SOUZA                                      ;ITAPETININGA;SAO MIGUEL ARCANJO;;3,46;2,59
905297;35905297;JOAO RODRIGUES BUENO                                        ;SOROCABA;SOROCABA;;3,49;2,74
905306;35905306;ISABEL LOPES MONTEIRO PROFESSORA                            ;SOROCABA;SOROCABA;;3,21;2,47
905318;35905318;AMELIA CESAR MACHADO DE ARAUJO PROFESSORA                   ;SOROCABA;SOROCABA;6,73;;
905324;35905324;JOAO MACHADO DE ARAUJO DOUTOR                               ;SOROCABA;SOROCABA;5,78;;
905331;35905331;ROSEMARY DE MELLO MOREIRA PEREIRA PROFESSORA                ;SOROCABA;SOROCABA;;2,64;2,25
905343;35905343;SEMIRAMIS TURELLI AZEVEDO PROFA                             ;ITAPETININGA;TATUI;;3,22;2,68
905380;35905380;PAULO TUROLLA                                               ;MOGI MIRIM;AMPARO;8,34;;
905392;35905392;MARIA APARECIDA DOS SANTOS CASTRO PROFA                     ;MOGI MIRIM;AMPARO;6,32;4,32;
905409;35905409;OSCAR ALVES JANEIRO PROFESSOR                               ;PIRASSUNUNGA;ARARAS;8,19;4,63;
905410;35905410;MARIA CECILIA TEIXEIRA PINTO PROFESSORA                     ;BRAGANCA PAULISTA;ATIBAIA;;3,51;3,80
905434;35905434;ROSENTINA FARIA SYLLOS PROFESSORA                           ;CAMPINAS OESTE;CAMPINAS;6,93;;
905446;35905446;MARIO JUNQUEIRA DA SILVA PROFESSOR                          ;CAMPINAS OESTE;CAMPINAS;6,85;;
905458;35905458;JULIA LUIZ RUETE                                            ;CAMPINAS LESTE;CAMPINAS;5,26;;
905461;35905461;THEREZINA DA FONSECA PARES PROFESSORA                       ;CAMPINAS OESTE;CAMPINAS;4,96;2,15;2,05
905471;35905471;RUY RODRIGUEZ                                               ;CAMPINAS OESTE;CAMPINAS;;2,79;1,87
905495;35905495;JOSE DOS REIS PONTES                                        ;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;5,78;;
905537;35905537;NANCY DE REZENDE ZAMARIAN PROFESSORA                        ;SAO JOAO DA BOA VISTA;MOCOCA;6,64;;
905574;35905574;JOAQUIM RODRIGUES AZENHA DR                                 ;AMERICANA;NOVA ODESSA;;3,17;2,57
905586;35905586;ROBERTO GARCIA LOSZ PROFESSOR                               ;LIMEIRA;RIO CLARO;;2,94;2,14
905598;35905598;OSCALIA GOES CORREA SANTOS PROFESSORA                       ;LIMEIRA;RIO CLARO;;3,57;2,15
905604;35905604;MARIA JOSE DE AGUIAR ZEPPELINI PROFESSORA                   ;CAPIVARI;RIO DAS PEDRAS;;3,29;2,63
905636;35905636;MARIA IVONE MARTINS ROSA PROFESSORA                         ;SUMARE;SUMARE;;2,61;2,18
905641;35905641;JOSE MIRANDA PREFEITO                                       ;SUMARE;SUMARE;;3,20;2,53
905665;35905665;JOSE GILBERTO DE OLIVEIRA SOUZA PROFESSOR                   ;SAO JOAO DA BOA VISTA;VARGEM GRANDE DO SUL;;3,06;2,18
905677;35905677;ANA MARIA PAGIOSSI                                          ;JUNDIAI;VARZEA PAULISTA;;3,65;2,37
905720;35905720;EVARISTO FABRICIO PROF                                      ;FRANCA;FRANCA;;2,70;1,80
905756;35905756;JOAO SALGADO SOBRINHO DEPUTADO                              ;ARARAQUARA;MATAO;7,69;;
905800;35905800;AYMAR BAPTISTA PRADO PROFESSOR DOUTOR                       ;RIBEIRAO PRETO;RIBEIRAO PRETO;3,73;;
905811;35905811;BAUDILIO BIAGI                                              ;RIBEIRAO PRETO;RIBEIRAO PRETO;5,44;5,09;
905835;35905835;GABRIEL FELIX DO AMARAL PROFESSOR                           ;SAO CARLOS;SAO CARLOS;;2,70;2,67
905847;35905847;FERRUCIO CHIARATTI                                          ;SERTAOZINHO;SERTAOZINHO;;3,75;2,94
905859;35905859;NILZA MARIA SANTAREM PASCHOAL PROFA                         ;BAURU;AGUDOS;;2,92;2,25
905914;35905914;JOAO CARREIRA                                               ;ANDRADINA;ANDRADINA;;;2,75
